StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,previousParticipatio,politicalView,politicalView_4_TEXT,gender,gender_3_TEXT,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,immigrationStatus_6,immigrationStatus_3,immigrationStatus_4,immigrationStatus_5,immigrationStatus_5_TEXT,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
11/7/20 15:56,11/7/20 16:00,IP Address,24.89.26.5,100,264,TRUE,11/7/20 16:00,R_5p9499Q3Quf9MKB,,,,,39.6342926,-77.73370361,anonymous,EN,I agree to participate,flood,The economy is improving with the increased immigration. More people are working which helps to improve the economy. A higher population means more spending which is good for the city.,positive,,8,FALSE,increase,More people coming into the town.,The number of immigrants working in the town of Addison has increased a lot over the last three years.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States,440966
11/21/20 16:39,11/21/20 16:55,IP Address,74.197.237.105,100,979,TRUE,11/21/20 16:55,R_3qWrPVdBK2b5PHk,,,,,36.66940308,-93.24490356,anonymous,EN,I agree to participate,boost,"The economy is working well with the added help of immigrants to migrant farming, hospitality and other jobs. Where I live, we welcome a few thousand immigrants a year because we are a tourist town with a ton of restaurants, theaters, hotels and entertainment venues. Most people do not want the jobs that the immigrants take and we have 12,000 residents plus over 8 million tourists a year, we don't have the people without the immigrant help to fill all those jobs!",positive,,10,FALSE,influx,Boost is a bump up or a positive growth of immigrant labor.,"In the last three years, there has been an increase of immigrant labor in the town of Addison to fill the required jobs the locals can't or won't fill. ",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,,,,,,English,0,5,,,,,,,,,,,,,United States,329828
11/21/20 16:04,11/21/20 16:14,IP Address,24.3.88.250,100,626,TRUE,11/21/20 16:14,R_3HGlBkFbQZxT91F,,,,,40.4322052,-80.10209656,anonymous,EN,I agree to participate,invasion,"The economy of Addison has been growing exponentially, due to the increase in immigrant workers, first farm workers. The work expanded to other jobs, such as in construction. In 2016, there were only 12,000 immigrants counted, and just four years later, the current count is up to 40, 000 people who have been contributing to the local economy which includes new businesses opened by immigrant workers.",positive,,10,FALSE,increase,moving in with the intention of disrupting or toppling or killing,"In the last three years, the immigrant population in the town of Addison has more than tripled.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,2,8,Italian,35s,2,Spanish,65,3,,,,,,,U.S.,155671
11/7/20 15:45,11/7/20 15:48,IP Address,173.242.129.193,100,162,TRUE,11/7/20 15:48,R_sNlQL8XBellttC1,,,,,37.75250244,-85.99539948,anonymous,EN,I agree to participate,invasion,"The economy sounds like it is booming, especially since immigrants are opening new businesses. Addison's economy has to be doing well.",positive,boom,10,FALSE,influx,taking over.,"Over the last three years, Addison's economy has boomed with new immigrant labor.",No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,birth,5,french,16,2,spanish,26,1,chinese,40,1,,,,USA,274825
10/21/20 16:11,10/21/20 16:14,IP Address,147.135.77.241,100,174,TRUE,10/21/20 16:14,R_2TTWdxmAUtE5OwV,,,,,37.75100708,-97.8219986,anonymous,EN,I agree to participate,flood,The effect has been positive in my opinion. I think the influx of immigrant labor rejuvenated the local economy.,positive,influx,9,FALSE,increase,sudden influx,"In the last three years, there has been an influx of immigrant labor in the town of Addison.",No,Republican,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,US,448894
11/21/20 16:14,11/21/20 16:20,IP Address,68.54.122.12,100,341,TRUE,11/21/20 16:20,R_1qe8pI0bZIN7Bkm,,,,,39.7953949,-86.26580048,anonymous,EN,I agree to participate,boost,The effect has probably been an increase in the economy. There is more work getting done so more money being made. At the same time it might have decreased the amount of jobs available.,positive,,6,FALSE,increase,increase,There has been an increase of immigrant labor in a town called Addison in the previous three years.,No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,Spanish,16,2,,,,,,,,,,United States,422051
11/7/20 15:55,11/7/20 15:57,IP Address,74.76.216.51,100,122,TRUE,11/7/20 15:57,R_3kG0dw0jFnrT2XC,,,,,42.72729492,-73.66960144,anonymous,EN,I agree to participate,flood,"The effect means more money into the pockets of the local economy. Also, it is a great way to be exposed to different things.",positive,,8,FALSE,influx,a greater amount.,Immigrant labor in Addison has grown a lot in the past three years.,No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,USA,894674
11/21/20 15:25,11/21/20 15:35,IP Address,100.34.223.198,100,611,TRUE,11/21/20 15:35,R_0GofDGOnzTWfZRv,,,,,40.04429626,-75.64720154,anonymous,EN,I agree to participate,flood,The effect of the change on the local economy would be more improvement to areas where native citizens would not normally work. Agricultural industries may gain more support and other more labor intensive types of occupations.,positive,,9,FALSE,addition,large increase.,In the last couple of years there was a large increase of the imigrant workforce in Addison.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,usa,812432
11/7/20 16:15,11/7/20 16:18,IP Address,97.103.88.44,100,142,TRUE,11/7/20 16:18,R_1q8tphpiEFgFwam,,,,,28.32989502,-81.35590363,anonymous,EN,I agree to participate,flood,The effect on the economy has been an increase of residents in the community. It has also boosted the economy with openings of new stores and restaurants.,positive,boost,9,FALSE,influx,a big wave of people,"In the town of Addison, there has been a significant increase of immigrant labor in the last three years.",No,Republican,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,USA,192786
11/21/20 16:33,11/21/20 16:40,IP Address,136.30.104.38,100,455,TRUE,11/21/20 16:40,R_2rZVV4pWGjkYBb5,,,,,41.87190247,-87.6588974,anonymous,EN,I agree to participate,increase,"The effect on the economy would be helpful, because it is able to support 40,000 more people by way of housing and jobs.  It is also able to support more restaurants' and new shops.  ",positive,,9,FALSE,"20,000",More,In the last three the town of Addison have seen an influx of immigrant laborlores. ,No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1 month,5,,,,,,,,,,,,,USA only,124775
11/21/20 15:36,11/21/20 15:41,IP Address,71.207.102.142,100,305,TRUE,11/21/20 15:41,R_3PFxoFYWBMu9Ew7,,,,,39.93009949,-77.66010284,anonymous,EN,I agree to participate,flood,The effect on the local economy has been positive. More jobs have been created and the local economy is growing.,positive,,9,FALSE,increase,Increase,"In the last three years, the numbet of jobs have increased significantly in Addison.",No,Independent,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,Spanish,17,2,,,,,,,,,,United States,896721
11/7/20 16:58,11/7/20 17:03,IP Address,108.183.2.101,100,285,TRUE,11/7/20 17:03,R_2zZLAJIDgZGRdSM,,,,,42.70080566,-73.86009979,anonymous,EN,I agree to participate,boost,The effect that this change has on the local economy is good. It will effect the local economy in a positive way.,positive,,7,FALSE,increase,"an increase, help or encourage.",There has been an increase of immigrant labor in the town of Addison  in the last three years.,No,Republican,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,USA,673484
11/7/20 15:32,11/7/20 15:37,IP Address,99.197.148.225,100,259,TRUE,11/7/20 15:37,R_2Y9ZSzgWutvRouF,,,,,43.21510315,-124.1983948,anonymous,EN,I agree to participate,boost,"The expanding pool of immigrant labor and entrepreneurship has helped expand and revive the economy of Addison. The addition of new cultural approaches and an enthusiastic, committed workforce has resulted in a turnaround of the economic fortunes of the area.",positive,revive,10,FALSE,influx,"Increase, addition, impetus","Over the past three years, the immigrant contribution to Addison's labor force has expanded.",No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,925296
11/21/20 15:37,11/21/20 15:40,IP Address,76.88.42.135,100,188,TRUE,11/21/20 15:40,R_uz9BW3StA3bHMpH,,,,,34.15350342,-117.8457031,anonymous,EN,I agree to participate,invasion,The growth of immigrant workers has been good for the local economy.  It has to grow business and has made jobs and openings available.,positive,,8,FALSE,growth,Unwanted people coming into your area.,"In the last three years, there has been a growth of immigrant labor in the town of Addison",No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,USA,289951
11/21/20 16:23,11/21/20 16:29,IP Address,24.17.212.188,100,363,TRUE,11/21/20 16:29,R_3CK4peCvJfl2F2N,,,,,47.5579071,-122.1632996,anonymous,EN,I agree to participate,boost,"The immigrant population has grown significantly in Addison, adding to the workforce and economy of the area. It would be interesting to know what the population of Addison was before the immigrant population went from 12,000 to 40,000. It must have been a sizeable town to start with.",positive,,8,FALSE,increase,increase,"Over the last three years, the immigrant labor in the town of Addison has more than tripled.",No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States of America,983984
11/7/20 15:32,11/7/20 15:38,IP Address,174.226.7.172,100,326,TRUE,11/7/20 15:38,R_2qmDm6W3Z6kbcSs,,,,,37.43649292,-77.48069763,anonymous,EN,I agree to participate,flood,The immigrants fill jobs that would be otherwise hard to source. They also perform the work at lower rates. The economy is better because these people shop in the local stores and provide labor for essential work.,positive,fill (container),10,FALSE,influx,Influx,Immigrant labor has grown significantly in the town of Addison over the last three years.,No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,US,245655
11/21/20 16:01,11/21/20 16:06,IP Address,208.53.241.60,100,289,TRUE,11/21/20 16:06,R_1NF96LZn1qfvas1,,,,,43.57730103,-96.49559784,anonymous,EN,I agree to participate,boost,The immigrants gave helped the economy grow in the past couple of years.  The immigrants bring a different approach to each business they open and run.  They bring more business for this town also.,positive,,9,FALSE,growth,Growth,Immigrant labor has boosted the town of Addison in the last three years. ,No,Republican,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,860650
11/21/20 15:44,11/21/20 15:46,IP Address,98.207.97.74,100,127,TRUE,11/21/20 15:46,R_1mQmYTbr3yZl9xT,,,,,37.79580688,-122.4203033,anonymous,EN,I agree to participate,boost,The immigrants have boosted the local economy by working and creating their own businesses and services. ,positive,boost,7,FALSE,increase,increase,There has been an increase of immigrant labor in the Addison in the last three years.,No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,cantonese,0,2,,,,,,,,,,usa,577006
11/7/20 15:49,11/7/20 15:56,IP Address,75.174.72.211,100,400,TRUE,11/7/20 15:56,R_1o6a16FMniFX0YZ,,,,,43.57800293,-116.2953949,anonymous,EN,I agree to participate,invasion,"The immigrants have most likely filled important positions that businesses could not have filled without them.  This is good for the economy overall.  There is a bit more competition in some areas, like restaurants, but there are also more people in the area to eat out at restaurants.  Unfortunately, there will always be people who don't like change and will complain about new people coming into the area.",positive,fill (container),8,FALSE,increase,Invasion implies that the people are unwanted and they are overrunning the place.,"In the last three years, there has been an increase in the immigrant labor in the town of Addison.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States,871042
11/7/20 15:55,11/7/20 15:57,IP Address,66.241.86.45,100,107,TRUE,11/7/20 15:57,R_2E9Su1waZWvmbhV,,,,,42.18890381,-122.6907959,anonymous,EN,I agree to participate,boost,The immigrants have opened up many more shops. There is also a larger demand for products as the population has increased.,positive,,8,FALSE,influx,increase,The amount of immigrant labor has increased in the past three years in the town of Addison,No,Republican,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,"United States, Australia",452480
11/7/20 15:47,11/7/20 15:50,IP Address,107.13.11.206,100,188,TRUE,11/7/20 15:50,R_3FRIs2XjwrlhmKK,,,,,35.29260254,-78.02729797,anonymous,EN,I agree to participate,invasion,the immigrants opened businesses and sold things. They also went to work in other businesses and there spending has helped the economy grow.,positive,,10,FALSE,increase,and influx of many people to an area,"In the last three years, there has been a large influx of immigrant labor in the town of Addison.",No,Democrat,,Female,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,us,482972
11/7/20 15:33,11/7/20 15:36,IP Address,68.52.169.244,100,173,TRUE,11/7/20 15:36,R_3GxMZKuHvZutA9r,,,,,36.17689514,-86.73390198,anonymous,EN,I agree to participate,boost,"The increase in immigrant population has boosted economic activity in Addison.  More people working means more consumption which is good for economics.  Also, starting businesses that take in tax revenue is also a boon to economic growth for Addison.",positive,boost,10,FALSE,increase,increase,"In the previous three years, Addison's immigrant population has grown significantly.",No,Independent,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,United States of America,893646
11/21/20 16:37,11/21/20 16:43,IP Address,99.22.175.74,100,389,TRUE,11/21/20 16:43,R_1pN09wFMMDJkNC8,,,,,35.24940491,-81.3812027,anonymous,EN,I agree to participate,flood,The increase in immigrants has benefited the economy.  This is true because the income they have earned has been reinvested in the community to the point where some of them are able to start their own businesses in the service industry. These immigrants believe in the town enough to put down roots not just work seasonally and then leave when the harvests are completed.,positive,,9,FALSE,increase,rapid rise in numbers,"In the past three years, there has been a significant increase in the immigrant labor population in the town of Addison.",No,Republican,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,1,5,,,,,,,,,,,,,United States,273951
11/21/20 16:43,11/21/20 16:45,IP Address,24.236.252.201,100,165,TRUE,11/21/20 16:45,R_2YR08IKWTNFu41J,,,,,42.81230164,-86.14209747,anonymous,EN,I agree to participate,invasion,"The increase in immigrants has probably led to an expansion of the local economy. These immigrants are working and therefore spending money in the city, leading to positive economic outcomes.",positive,,9,FALSE,increase,and unwanted movement into an area,"In the previous three years, immigrant labor has invaded Addison.",No,Democrat,,Male,,BornInUS,Born in the US - US Citizen,,,,,,,,English,0,5,,,,,,,,,,,,,USA,683038
