StartDate,EndDate,Duration (in seconds),RecordedDate,ResponseId,LocationLatitude,LocationLongitude,condition,openQ,valence,metaphor,likert,covertness,attention,association,paraphrase,politicalView,gender,immigration,immigrationStatus_1,immigrationStatus_8,immigrationStatus_2,language#1_1_1,language#1_1_2,language#1_1_3,language#1_2_1,language#1_2_2,language#1_2_3,language#1_3_1,language#1_3_2,language#1_3_3,language#1_4_1,language#1_4_2,language#1_4_3,language#1_5_1,language#1_5_2,language#1_5_3,Q36,random
1/22/21 6:50,1/22/21 6:53,201,1/22/21 6:53,R_31ugNDWgnI1rY3K,47.60319519,-122.3412018,boost,The local economy has improved.  More businesses are opening which means more jobs.  There are also more places for the people in the town of Addison to shop at.  ,positive,,9,FALSE,increase,raise,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,"USA, Canada",147704
1/16/21 8:34,1/16/21 8:37,197,1/16/21 8:37,R_114rrDNusz9otCv,33.93719482,-84.07910156,increase,The local economy has increased due to more people active in the community. More businesses and services are provided which draws more people to the community and brings more revenue into the community.,positive,,8,TRUE,increase,add,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,132297
1/16/21 12:23,1/16/21 12:32,524,1/16/21 12:32,R_3n2iCzxQ8AuHMY8,40.8125,-74.21340179,flood,"The local economy has probably boomed as a result of the immigrants' contributions to it. They have likely expanded the economy with their hard work and innovations, lifting up the surrounding areas as well. This has attracted more immigrants and is possibly the reasons the number of  immigrants has rapidly increases in Addison.",positive,boom,8,FALSE,increase,deluge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,476271
1/21/21 15:19,1/21/21 15:22,208,1/21/21 15:22,R_12t0Ve4gdobBYcj,39.97050476,-111.8128967,boost,"The local economy has seen an increase in activity because of the increase in the number of immigrants.  The economy has seen postitve impacts from the increase in people working.  With more working, more are most likely spending, which is good for the economy.",positive,,6,FALSE,increase,hoist,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,770961
1/16/21 13:06,1/16/21 13:08,158,1/16/21 13:08,R_274fSMH5Oyv4qzo,34.55630493,-117.3527985,invasion,"The local economy has surged because the number of immigrant workers willing to take and start up menial, and manual labor jobs has increased three fold in the past four years. Better working conditions for immigrants are drawing more fellow immigrants to the city of Addison.",positive,surge,10,FALSE,influx,capture,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,708619
1/21/21 17:08,1/21/21 17:11,147,1/21/21 17:11,R_1hAJTHZFCEHhYZv,32.96279907,-96.3647995,invasion,"The local economy is booming! If there has been more than triple the amount of immigrant workers, there is definitely a positive increase on the town of Addisons economy.",positive,boom,9,FALSE,The town of Addison is thriving.,attack,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,Birth,5,,,,,,,,,,,,,USA,265046
1/21/21 15:42,1/21/21 15:46,209,1/21/21 15:46,R_sp6PQ0I2KG29Uad,38.61419678,-90.29100037,invasion,"The local economy is stronger due to these changes. There are more and more variety of businesses, and more customers of these businesses. ",positive,,8,FALSE,increase,intrusion,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,136853
1/17/21 15:32,1/17/21 15:37,300,1/17/21 15:37,R_2y7VioAKeTpZy2J,45.46359253,-98.48290253,increase,"The local economy of Addison has been growing. The immigrants are providing a work force and starting  new businesses, which helps the economy grow. More immigrants means more people to spend money. ",positive,,10,TRUE,increase,decrease,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,643333
1/21/21 16:18,1/21/21 16:23,266,1/21/21 16:23,R_1mWUoYiW5s6383z,41.31860352,-72.93019867,flood,The town has gained more taxes. People have places to shop or eat. This helps the economy ,positive,,8,FALSE,12000,Puddle ,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States ,813215
1/21/21 15:56,1/21/21 16:10,803,1/21/21 16:10,R_1irk53EvJSVoxEi,35.89639282,-78.71150208,boost,"There are a lesser number of worker in America that are willing to work for small pay. Immigrants  from other countries are eager to work for whatever they can get. They know what it is to go without food, clothing and homes. They come from poor countries that provided them with a little of nothing.",positive,,10,FALSE,increase,lift,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,FLUENT,,,,,,,,,,,,,UNITED STATES,368822
1/16/21 16:31,1/16/21 16:33,134,1/16/21 16:33,R_CZV8Dt5lri1Gp9v,36.10929871,-86.86530304,flood,"There are more businesses. And there are more customers for the already-present businesses, so the local economy is growing. In addition, the population, at least in terms of immigrants, has more than doubled, so more potential customers. ",positive,,10,FALSE,increase,swamp,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,French,14,3,,,,,,,,,,USA,996003
1/21/21 15:32,1/21/21 15:39,378,1/21/21 15:39,R_3O7eAZaxz30m0ud,37.75100708,-97.8219986,increase,There has been an expansion in the number of businesses and activities in the community. This has led to economic growth with more cash in flow and a number of job opportunities created. The local community has a network of people doing businesses and providing services. There is an increase in agricultural production which makes the community an exporter of agricultural products thus an improved economy and infrastructure.,positive,expansion,10,TRUE,increase,addition,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,USA,172055
1/21/21 16:25,1/21/21 16:31,360,1/21/21 16:31,R_OiNZRXh1ut6S4OR,40.26730347,-74.94869995,flood,"There has been an increase and employment and a growth of business ventures which positively influence the economy. Since 2016, 28,000 more jobs have been created. This brings the total number to 40,000 workers in 2020.",positive,,10,FALSE,increase,deluge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,English,1,5,,,,,,,,,,,,,United States,847780
1/21/21 16:15,1/21/21 16:19,218,1/21/21 16:19,R_1hyZFPHnuNQnh4f,47.73449707,-117.4469986,invasion,"There has been an increase in immigrants. Therefore, there has been an increase of labor/ work force. ",positive,,7,FALSE,increase,encroachment,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,Spanish,0,5,English,4,5,,,,,,,,,,USA,875401
1/21/21 15:31,1/21/21 15:34,209,1/21/21 15:34,R_1r2ORl31mmiyOgC,44.01849365,-121.2984009,invasion,"There has been an increase in the town's population. There used to be 12,000 immigrant workers but now there are 40,000. The local economy will likely thrive more from this increase.",positive,,8,FALSE,increase,occupation,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,usa,910393
1/21/21 16:05,1/21/21 16:12,422,1/21/21 16:12,R_2X4E0LVBmDcuayS,38.22810364,-84.86969757,flood,"There has been an increase of immigrant labor. There is 40,000 immigrants who do all types of work from farming to starting their own businesses. So with all these people earning money, they spend their money in their community.",positive,,8,FALSE,Increase ,torrent,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States ,415753
1/22/21 5:52,1/22/21 5:54,92,1/22/21 5:54,R_2ZNZSyNxvJB6P1X,29.6914978,-95.04740143,invasion,there have been more business open and more employees for the businesses. it has been very positive on the economy. ,positive,,10,FALSE,surge,takeover,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,245346
1/21/21 15:36,1/21/21 15:39,145,1/21/21 15:39,R_3iXCcqB8n3bxeFq,30.02490234,-90.25260162,flood,There have been more people in the town to support local businesses and participate in the local economy. There are more people working and the higher population will increase to probability of job growth in the area.,positive,,9,FALSE,increase,overflow,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States of America,446850
1/16/21 15:10,1/16/21 15:16,355,1/16/21 15:16,R_RgFrDu9H16KYVvb,35.78320313,-86.74949646,invasion,There is more development in Addison. More jobs have been available. It brings more tax revenue to the town.,positive,,9,FALSE,expansion,collide,NA,Republican,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,Usa,916726
1/21/21 16:35,1/21/21 16:37,173,1/21/21 16:37,R_2Eo82DTn1ovjL8w,32.5316925,-92.17680359,flood,There will be new businesses to purchase from. The economy will grow.,positive,,8,FALSE,increase,overflow,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,700855
1/21/21 15:45,1/21/21 15:48,161,1/21/21 15:48,R_28LCvYKVUyfLxQ8,40.75970459,-96.65419769,boost,"They have gained a safe home, and they have been able to open stores, provide fresh fruits and other agricultural gains, and build homes and benefit the community overall. ",positive,,8,FALSE,influx,uplift,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,usa only ,439630
1/21/21 15:18,1/21/21 15:23,319,1/21/21 15:23,R_1N2KTGvzTokvmZK,33.61239624,-117.6400986,flood,They have improved the local economy by opening up new businesses and shops. They have also filled a need in the manual labor job space.,positive,,7,FALSE,increase,deluge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,7,5,,,,,,,,,,,,,United States of America,547243
1/22/21 6:18,1/22/21 6:36,1057,1/22/21 6:36,R_2fdGApAGXm86xBP,37.77940369,-122.4176025,invasion,This change has greatly improved the economy.This is mainly because it increased labor and offered a big market for commodities.,positive,,8,FALSE,increase,intrusion,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,USA,769844
1/21/21 15:07,1/21/21 15:08,102,1/21/21 15:08,R_3k7mI328rnSXsuQ,34.54849243,-87.00360107,invasion,This change has made the economy much stronger and better. Immigrants pay taxes and work hard.,positive,,10,FALSE,influx,disturbance,NA,Independent,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,Spanish,12,3,,,,,,,,,,United States,545333
1/17/21 17:29,1/17/21 17:34,290,1/17/21 17:34,R_30bMzr65bgW9mrN,40.72380066,-74.22930145,flood,"This change has stimulated the local economy. The immigrant workers are supplying needed labor. In addition, some are operating businesses, which brings in tax revenue for the town.",positive,stimulate,9,FALSE,influx,deluge,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,German,13,1,,,,,,,,,,United States,222088
1/21/21 15:44,1/21/21 15:49,255,1/21/21 15:49,R_1ddmRwzeSW1HKyW,33.790802,-118.3247986,increase,This change helps the local economy by increasing the number of workers as well as residents. This also allows the native residents to fill more white-collar jobs.,positive,,8,TRUE,increase,add,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,0,5,,,,,,,,,,,,,United States,101142
1/21/21 15:41,1/21/21 15:45,229,1/21/21 15:45,R_2s1GQPqXFLTVXUi,41.91369629,-70.63929749,invasion,"This has been a positive change on the local economy. While some immigrants work the field, a number of others have started their own businesses in a variety of areas, helping their local community's economy.",positive,,9,FALSE,influx,overrun,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,French,10,2,none,,,none,,,none,,,United States,724893
1/21/21 15:04,1/21/21 15:10,344,1/21/21 15:10,R_2CCd3QZIHUTIJ1y,37.66520691,-121.8733978,increase,"This has had a positive change on the local economy. Due to the increase in immigrant workers, there are more people available for the jobs that are available.  The town has also seen some new businesses started by immigrants, which has created more jobs for the economy.",positive,,10,TRUE,increase,raise,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,Grandparents came to the US as immigrants,,English,birth,fluent,,,,,,,,,,,,,Only the United States.,489226
1/16/21 15:14,1/16/21 15:24,604,1/16/21 15:24,R_3p4OPJ71b8la9Gz,41.93499756,-87.873703,boost,This immigrant is very helped for the local economy but the population of some increase in the Addison city.,positive,,8,FALSE,Increase,Increase,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,United States,926867
1/21/21 15:11,1/21/21 15:14,127,1/21/21 15:14,R_xGv9MIzl2opYnPb,34.1230011,-117.8988037,invasion,"This stimulates growth in the local economy. More businesses opening means more services offered, more profits, and more jobs. This also means diversity in the local economy. I see nothing but good in this growth.",positive,stimulate,10,FALSE,increase,takeover,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,Parents came to the US as immigrants,Grandparents came to the US as immigrants,English,0,5,,,,,,,,,,,,,United States,157237
1/17/21 16:33,1/17/21 16:39,343,1/17/21 16:39,R_6RuWkO3aR4udIeB,26.61129761,-80.17430115,boost,This would have been a boost to the towns economy. The increase in workers and small businesses could only increase the economy in this and probably more jobs for everyone.,positive,boost,9,FALSE,increase,elevate,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,1,5,,,,,,,,,,,,,only usa,902836
1/21/21 16:11,1/21/21 16:19,478,1/21/21 16:19,R_33a9hYJotxq7ha7,40.03259277,-82.87989807,flood,"Word of mouth of the potential and possibilities for immigrant workers to better themselves their families and the community could be a big motivation to come and contribute to Addison’ economy. With new businesses growing, so does Addisons economy. Shops, schools, services Will only continue to expand with more contributing population.",positive,,8,FALSE,Increase,overflow,NA,Democrat,Female,BornInUS,Born in the US - US Citizen,,,English,One,5,,,,,,,,,,,,,United States ,782120
1/15/21 19:54,1/15/21 19:56,166,1/15/21 19:56,R_2CCbEVOWXgRtrP7,39.1638031,-84.4516983,increase,economy work will be good,positive,,9,FALSE,60000,good,NA,Democrat,Female,Other,Born outside the US - US Citizen,,,English,english,english,english,english,english,english,english,english,english,english,english,english,english,english,usa,919607
1/17/21 17:09,1/17/21 17:31,1331,1/17/21 17:31,R_eWIkd0SwNLoK5ot,27.97850037,-82.78269958,flood,"I think the economy has blossomed and improved a lot. I feel like people are realizing if one door closes, another one will open for them. It might not be what they are familiar with, but they are giving something else a try. Hard work and willingness often leads to success and this economy will be quite successful.",positive,blossom,8,FALSE,increase,saturate,NA,Republican,Female,Other,Green Card holder,,,English,1,fluent,,,,,,,,,,,,,"Bahamas
US",251589
1/16/21 14:59,1/16/21 15:04,306,1/16/21 15:04,R_XGlMzNZAPLbUoy5,32.62559509,-97.36319733,increase,I would  think that the local economy has progressed. The immigrants have done good to the community.,positive,,9,TRUE,increase,add,NA,Democrat,Female,Other,Born outside the US - US Citizen,,,Tagalog,1,5,English,5,4,,,,,,,,,,Philippines and USA,520838
